Word	Length	# vowels	is number
coaching	8	3	False
examination	11	6	False
punishment	10	3	False
manufacturer	12	5	False
sink	4	1	False
columns	7	2	False
unincorporated	14	6	False
signals	7	2	False
nevada	6	3	False
squeezed	8	4	False
dylan	5	1	False
dining	6	2	False
photos	6	2	False
martial	7	3	False
manuel	6	3	False
eighteen	8	4	False
elevator	8	4	False
brushed	7	2	False
plates	6	2	False
ministers	9	3	False
ivy	3	1	False
congregation	12	5	False
##len	5	1	False
slept	5	1	False
specialized	11	5	False
taxes	5	2	False
curve	5	2	False
restricted	10	3	False
negotiations	12	6	False
likes	5	2	False
statistical	11	4	False
arnold	6	2	False
inspiration	11	5	False
execution	9	5	False
bold	4	1	False
intermediate	12	6	False
significance	12	5	False
margin	6	2	False
ruler	5	2	False
wheels	6	2	False
gothic	6	2	False
intellectual	12	5	False
dependent	9	3	False
listened	8	3	False
eligible	8	4	False
buses	5	2	False
widow	5	2	False
syria	5	2	False
earn	4	2	False
cincinnati	10	4	False
collapsed	9	3	False
recipient	9	4	False
secrets	7	2	False
accessible	10	4	False
philippine	10	4	False
maritime	8	4	False
goddess	7	2	False
clerk	5	1	False
surrender	9	3	False
breaks	6	2	False
playoff	7	2	False
database	8	4	False
##ified	7	3	False
##lon	5	1	False
ideal	5	3	False
beetle	6	3	False
aspect	6	2	False
soap	4	2	False
regulation	10	5	False
strings	7	1	False
expand	6	2	False
anglo	5	2	False
shorter	7	2	False
crosses	7	2	False
retreat	7	3	False
tough	5	2	False
coins	5	2	False
wallace	7	3	False
directions	10	4	False
pressing	8	2	False
##oon	5	2	False
shipping	8	2	False
locomotives	11	5	False
comparison	10	4	False
topics	6	2	False
nephew	6	2	False
##mes	5	1	False
distinction	11	4	False
honors	6	2	False
travelled	9	3	False
sierra	6	3	False
ibn	3	1	False
##over	6	2	False
fortress	8	2	False
sa	2	1	False
recognised	10	4	False
carved	6	2	False
1869	4	0	True
clients	7	2	False
##dan	5	1	False
intent	6	2	False
##mar	5	1	False
coaches	7	3	False
describing	10	3	False
bread	5	2	False
##ington	8	2	False
beaten	6	3	False
northwestern	12	3	False
##ona	5	2	False
merit	5	2	False
youtube	7	4	False
collapse	8	3	False
challenges	10	3	False
em	2	1	False
historians	10	4	False
objective	9	4	False
submitted	9	3	False
virus	5	2	False
attacking	9	3	False
drake	5	2	False
assume	6	3	False
##ere	5	2	False
diseases	8	4	False
marc	4	1	False
stem	4	1	False
leeds	5	2	False
##cus	5	1	False
##ab	4	1	False
farming	7	2	False
glasses	7	2	False
##lock	6	1	False
visits	6	2	False
nowhere	7	3	False
fellowship	10	3	False
relevant	8	3	False
carries	7	3	False
restaurants	11	4	False
experiments	11	4	False
101	3	0	True
constantly	10	2	False
bases	5	2	False
targets	7	2	False
shah	4	1	False
tenth	5	1	False
opponents	9	3	False
verse	5	2	False
territorial	11	5	False
##ira	5	2	False
writings	8	2	False
corruption	10	4	False
##hs	4	0	False
instruction	11	4	False
inherited	9	4	False
reverse	7	3	False
emphasis	8	3	False
##vic	5	1	False
employee	8	4	False
arch	4	1	False
keeps	5	2	False
rabbi	5	2	False
watson	6	2	False
payment	7	2	False
uh	2	1	False
##ala	5	2	False
nancy	5	1	False
##tre	5	1	False
venice	6	3	False
fastest	7	2	False
sexy	4	1	False
banned	6	2	False
adrian	6	3	False
properly	8	2	False
ruth	4	1	False
touchdown	9	3	False
dollar	6	2	False
boards	6	2	False
metre	5	2	False
circles	7	2	False
edges	5	2	False
favour	6	3	False
comments	8	2	False
ok	2	1	False
travels	7	2	False
liberation	10	5	False
scattered	9	3	False
firmly	6	1	False
##ular	6	2	False
holland	7	2	False
permitted	9	3	False
diesel	6	3	False
kenya	5	2	False
den	3	1	False
originated	10	5	False
##ral	5	1	False
demons	6	2	False
resumed	7	3	False
dragged	7	2	False
rider	5	2	False
##rus	5	1	False
servant	7	2	False
blinked	7	2	False
extend	6	2	False
torn	4	1	False
##ias	5	2	False
##sey	5	1	False
input	5	2	False
meal	4	2	False
everybody	9	3	False
cylinder	8	2	False
kinds	5	1	False
camps	5	1	False
##fe	4	1	False
bullet	6	2	False
logic	5	2	False
##wn	4	0	False
croatian	8	4	False
evolved	7	3	False
healthy	7	2	False
fool	4	2	False
chocolate	9	4	False
wise	4	2	False
preserve	8	3	False
pradesh	7	2	False
##ess	5	1	False
respective	10	4	False
1850	4	0	True
##ew	4	1	False
chicken	7	2	False
artificial	10	5	False
gross	5	1	False
corresponding	13	4	False
convicted	9	3	False
cage	4	2	False
caroline	8	4	False
dialogue	8	5	False
##dor	5	1	False
narrative	9	4	False
stranger	8	2	False
mario	5	3	False
br	2	0	False
christianity	12	4	False
failing	7	3	False
trent	5	1	False
commanding	10	3	False
buddhist	8	2	False
1848	4	0	True
maurice	7	4	False
focusing	8	3	False
yale	4	2	False
bike	4	2	False
altitude	8	4	False
##ering	7	2	False
mouse	5	3	False
revised	7	3	False
##sley	6	1	False
veteran	7	3	False
##ig	4	1	False
pulls	5	1	False
theology	8	3	False
crashed	7	2	False
campaigns	9	3	False
legion	6	3	False
##ability	9	3	False
drag	4	1	False
excellence	10	4	False
customer	8	3	False
cancelled	9	3	False
intensity	9	3	False
excuse	6	3	False
##lar	5	1	False
liga	4	2	False
participating	13	5	False
contributing	12	4	False
printing	8	2	False
##burn	6	1	False
variable	8	4	False
##rk	4	0	False
curious	7	4	False
bin	3	1	False
legacy	6	2	False
renaissance	11	5	False
##my	4	0	False
symptoms	8	1	False
binding	7	2	False
vocalist	8	3	False
dancer	6	2	False
##nie	5	2	False
grammar	7	2	False
gospel	6	2	False
democrats	9	3	False
ya	2	1	False
enters	6	2	False
sc	2	0	False
diplomatic	10	4	False
hitler	6	2	False
##ser	5	1	False
clouds	6	2	False
mathematical	12	5	False
quit	4	2	False
defended	8	3	False
oriented	8	4	False
##heim	6	2	False
fundamental	11	4	False
hardware	8	3	False
impressive	10	4	False
equally	7	3	False
convince	8	3	False
confederate	11	5	False
guilt	5	2	False
chuck	5	1	False
sliding	7	2	False
##ware	6	2	False
magnetic	8	3	False
narrowed	8	3	False
petersburg	10	3	False
bulgaria	8	4	False
otto	4	2	False
phd	3	0	False
skill	5	1	False
##ama	5	2	False
reader	6	3	False
hopes	5	2	False
pitcher	7	2	False
reservoir	9	4	False
hearts	6	2	False
automatically	13	6	False
expecting	9	3	False
mysterious	10	4	False
bennett	7	2	False
extensively	11	4	False
imagined	8	4	False
seeds	5	2	False
monitor	7	3	False
fix	3	1	False
##ative	7	3	False
journalism	10	4	False
struggling	10	2	False
signature	9	4	False
ranch	5	1	False
encounter	9	4	False
photographer	12	4	False
observation	11	5	False
protests	8	2	False
##pin	5	1	False
influences	10	4	False
##hr	4	0	False
calendar	8	3	False
##all	5	1	False
cruz	4	1	False
croatia	7	4	False
locomotive	10	5	False
hughes	6	2	False
naturally	9	3	False
shakespeare	11	5	False
basement	8	3	False
hook	4	2	False
uncredited	10	4	False
faded	5	2	False
theories	8	4	False
approaches	10	4	False
dare	4	2	False
phillips	8	2	False
filling	7	2	False
fury	4	1	False
obama	5	3	False
##ain	5	2	False
efficient	9	4	False
arc	3	1	False
deliver	7	3	False
min	3	1	False
raid	4	2	False
breeding	8	3	False
inducted	8	3	False
leagues	7	4	False
efficiency	10	4	False
axis	4	2	False
montana	7	3	False
eagles	6	3	False
##ked	5	1	False
supplied	8	3	False
instructions	12	4	False
karen	5	2	False
picking	7	2	False
indicating	10	4	False
trap	4	1	False
anchor	6	2	False
practically	11	3	False
christians	10	3	False
tomb	4	1	False
vary	4	1	False
occasional	10	5	False
electronics	11	4	False
lords	5	1	False
readers	7	3	False
newcastle	9	3	False
faint	5	2	False
innovation	10	5	False
collect	7	2	False
situations	10	5	False
engagement	10	4	False
160	3	0	True
claude	6	3	False
mixture	7	3	False
##feld	6	1	False
peer	4	2	False
tissue	6	3	False
logo	4	2	False
lean	4	2	False
##ration	8	3	False
°f	2	0	False
floors	6	2	False
##ven	5	1	False
architects	10	3	False
reducing	8	3	False
##our	5	2	False
##ments	7	1	False
rope	4	2	False
1859	4	0	True
ottawa	6	3	False
##har	5	1	False
samples	7	2	False
banking	7	2	False
declaration	11	5	False
proteins	8	3	False
resignation	11	5	False
francois	8	3	False
saudi	5	3	False
advocate	8	4	False
exhibited	9	4	False
armor	5	2	False
twins	5	1	False
divorce	7	3	False
##ras	5	1	False
abraham	7	3	False
reviewed	8	4	False
jo	2	1	False
temporarily	11	4	False
matrix	6	2	False
physically	10	2	False
pulse	5	2	False
curled	6	2	False
##ena	5	2	False
difficulties	12	5	False
bengal	6	2	False
usage	5	3	False
##ban	5	1	False
annie	5	3	False
riders	6	2	False
certificate	11	5	False
##pi	4	1	False
holes	5	2	False
warsaw	6	2	False
distinctive	11	4	False
jessica	7	3	False
##mon	5	1	False
mutual	6	3	False
1857	4	0	True
customs	7	2	False
circular	8	3	False
eugene	6	4	False
removal	7	3	False
loaded	6	3	False
mere	4	2	False
vulnerable	10	4	False
depicted	8	3	False
generations	11	5	False
dame	4	2	False
heir	4	2	False
enormous	8	4	False
lightly	7	1	False
climbing	8	2	False
pitched	7	2	False
lessons	7	2	False
pilots	6	2	False
nepal	5	2	False
ram	3	1	False
google	6	3	False
preparing	9	3	False
brad	4	1	False
louise	6	4	False
renowned	8	3	False
##₂	3	0	False
liam	4	2	False
##ably	6	1	False
plaza	5	2	False
shaw	4	1	False
sophie	6	3	False
brilliant	9	3	False
bills	5	1	False
##bar	5	1	False
##nik	5	1	False
fucking	7	2	False
mainland	8	3	False
server	6	2	False
pleasant	8	3	False
seized	6	3	False
veterans	8	3	False
jerked	6	2	False
fail	4	2	False
beta	4	2	False
brush	5	1	False
radiation	9	5	False
stored	6	2	False
warmth	6	1	False
southeastern	12	5	False
nate	4	2	False
sin	3	1	False
raced	5	2	False
berkeley	8	3	False
joke	4	2	False
athlete	7	3	False
designation	11	5	False
trunk	5	1	False
##low	5	1	False
roland	6	2	False
qualification	13	7	False
archives	8	3	False
heels	5	2	False
artwork	7	2	False
receives	8	4	False
judicial	8	4	False
reserves	8	3	False
##bed	5	1	False
woke	4	2	False
installation	12	5	False
abu	3	2	False
floating	8	3	False
fake	4	2	False
lesser	6	2	False
excitement	10	4	False
interface	9	4	False
concentrated	12	4	False
addressed	9	3	False
characteristic	14	5	False
amanda	6	3	False
saxophone	9	4	False
monk	4	1	False
auto	4	3	False
##bus	5	1	False
releasing	9	4	False
egg	3	1	False
dies	4	2	False
interaction	11	5	False
defender	8	3	False
ce	2	1	False
outbreak	8	4	False
glory	5	1	False
loving	6	2	False
##bert	6	1	False
sequel	6	3	False
consciousness	13	5	False
http	4	0	False
awake	5	3	False
ski	3	1	False
enrolled	8	3	False
##ress	6	1	False
handling	8	2	False
rookie	6	4	False
brow	4	1	False
somebody	8	3	False
biography	9	3	False
warfare	7	3	False
amounts	7	3	False
contracts	9	2	False
presentation	12	5	False
fabric	6	2	False
dissolved	9	3	False
challenged	10	3	False
meter	5	2	False
psychological	13	4	False
lt	2	0	False
elevated	8	4	False
rally	5	1	False
accurate	8	4	False
##tha	5	1	False
hospitals	9	3	False
undergraduate	13	6	False
specialist	10	4	False
venezuela	9	5	False
exhibit	7	3	False
shed	4	1	False
nursing	7	2	False
protestant	10	3	False
fluid	5	2	False
structural	10	3	False
footage	7	4	False
jared	5	2	False
consistent	10	3	False
prey	4	1	False
##ska	5	1	False
succession	10	4	False
reflect	7	2	False
exile	5	3	False
lebanon	7	3	False
wiped	5	2	False
suspect	7	2	False
shanghai	8	3	False
resting	7	2	False
integration	11	5	False
preservation	12	5	False
marvel	6	2	False
variant	7	3	False
pirates	7	3	False
sheep	5	2	False
rounded	7	3	False
capita	6	3	False
sailing	7	3	False
colonies	8	4	False
manuscript	10	3	False
deemed	6	3	False
variations	10	5	False
clarke	6	2	False
functional	10	4	False
emerging	8	3	False
boxing	6	2	False
relaxed	7	3	False
curse	5	2	False
azerbaijan	10	5	False
heavyweight	11	4	False
nickname	8	3	False
editorial	9	5	False
rang	4	1	False
grid	4	1	False
tightened	9	3	False
earthquake	10	5	False
flashed	7	2	False
miguel	6	3	False
rushing	7	2	False
##ches	6	1	False
improvements	12	4	False
boxes	5	2	False
brooks	6	2	False
180	3	0	True
consumption	11	4	False
molecular	9	4	False
felix	5	2	False
societies	9	5	False
repeatedly	10	4	False
variation	9	5	False
aids	4	2	False
civic	5	2	False
graphics	8	2	False
professionals	13	5	False
realm	5	2	False
autonomous	10	6	False
receiver	8	4	False
delayed	7	3	False
workshop	8	2	False
militia	7	4	False
chairs	6	2	False
trump	5	1	False
canyon	6	2	False
##point	7	2	False
harsh	5	1	False
extending	9	3	False
lovely	6	2	False
happiness	9	3	False
##jan	5	1	False
stake	5	2	False
eyebrows	8	3	False
embassy	7	2	False
wellington	10	3	False
hannah	6	2	False
##ella	6	2	False
sony	4	1	False
corners	7	2	False
bishops	7	2	False
swear	5	2	False
cloth	5	1	False
contents	8	2	False
xi	2	1	False
namely	6	2	False
commenced	9	3	False
1854	4	0	True
stanford	8	2	False
nashville	9	3	False
courage	7	4	False
graphic	7	2	False
commitment	10	3	False
garrison	8	3	False
##bin	5	1	False
hamlet	6	2	False
clearing	8	3	False
rebels	6	2	False
attraction	10	4	False
literacy	8	3	False
cooking	7	3	False
ruins	5	2	False
temples	7	2	False
jenny	5	1	False
humanity	8	3	False
celebrate	9	4	False
hasn	4	1	False
freight	7	2	False
sixty	5	1	False
rebel	5	2	False
bastard	7	2	False
##art	5	1	False
newton	6	2	False
##ada	5	2	False
deer	4	2	False
##ges	5	1	False
##ching	7	1	False
smiles	6	2	False
delaware	8	4	False
singers	7	2	False
##ets	5	1	False
approaching	11	4	False
assists	7	2	False
flame	5	2	False
##ph	4	0	False
boulevard	9	4	False
barrel	6	2	False
planted	7	2	False
##ome	5	2	False
pursuit	7	3	False
##sia	5	2	False
consequences	12	5	False
posts	5	1	False
shallow	7	2	False
invitation	10	5	False
rode	4	2	False
depot	5	2	False
ernest	6	2	False
kane	4	2	False
rod	3	1	False
concepts	8	2	False
preston	7	2	False
topic	5	2	False
chambers	8	2	False
striking	8	2	False
blast	5	1	False
arrives	7	3	False
descendants	11	3	False
montgomery	10	3	False
ranges	6	2	False
worlds	6	1	False
##lay	5	1	False
##ari	5	2	False
span	4	1	False
chaos	5	2	False
praise	6	3	False
##ag	4	1	False
fewer	5	2	False
1855	4	0	True
sanctuary	9	3	False
mud	3	1	False
fbi	3	1	False
##ions	6	2	False
programmes	10	3	False
maintaining	11	5	False
unity	5	2	False
harper	6	2	False
bore	4	2	False
handsome	8	3	False
closure	7	3	False
tournaments	11	4	False
thunder	7	2	False
nebraska	8	3	False
linda	5	2	False
facade	6	3	False
puts	4	1	False
satisfied	9	4	False
argentine	9	4	False
dale	4	2	False
cork	4	1	False
dome	4	2	False
panama	6	3	False
##yl	4	0	False
1858	4	0	True
tasks	5	1	False
experts	7	2	False
##ates	6	2	False
feeding	7	3	False
equation	8	5	False
##las	5	1	False
##ida	5	2	False
##tu	4	1	False
engage	6	3	False
bryan	5	1	False
##ax	4	1	False
um	2	1	False
quartet	7	3	False
melody	6	2	False
disbanded	9	3	False
sheffield	9	3	False
blocked	7	2	False
gasped	6	2	False
delay	5	2	False
kisses	6	2	False
maggie	6	3	False
connects	8	2	False
##non	5	1	False
sts	3	0	False
poured	6	3	False
creator	7	3	False
publishers	10	3	False
##we	4	1	False
guided	6	3	False
ellis	5	2	False
extinct	7	2	False
hug	3	1	False
gaining	7	3	False
##ord	5	1	False
complicated	11	4	False
##bility	8	2	False
poll	4	1	False
clenched	8	2	False
investigate	11	5	False
##use	5	2	False
thereby	7	2	False
quantum	7	3	False
spine	5	2	False
cdp	3	0	False
humor	5	2	False
kills	5	1	False
administered	12	5	False
semifinals	10	4	False
##du	4	1	False
encountered	11	5	False
ignore	6	3	False
##bu	4	1	False
commentary	10	3	False
##maker	7	2	False
bother	6	2	False
roosevelt	9	4	False
140	3	0	True
plains	6	2	False
halfway	7	2	False
flowing	7	2	False
cultures	8	3	False
crack	5	1	False
imprisoned	10	4	False
neighboring	11	4	False
airline	7	4	False
##ses	5	1	False
##view	6	2	False
##mate	6	2	False
##ec	4	1	False
gather	6	2	False
wolves	6	2	False
marathon	8	3	False
transformed	11	3	False
##ill	5	1	False
cruise	6	3	False
organisations	13	6	False
carol	5	2	False
punch	5	1	False
exhibitions	11	5	False
numbered	8	3	False
alarm	5	2	False
ratings	7	2	False
daddy	5	1	False
silently	8	2	False
##stein	7	2	False
queens	6	3	False
colours	7	3	False
impression	10	4	False
guidance	8	4	False
liu	3	2	False
tactical	8	3	False
##rat	5	1	False
marshal	7	2	False
della	5	2	False
arrow	5	2	False
##ings	6	1	False
rested	6	2	False
feared	6	3	False
tender	6	2	False
owns	4	1	False
bitter	6	2	False
advisor	7	3	False
escort	6	2	False
##ides	6	2	False
spare	5	2	False
farms	5	1	False
grants	6	1	False
##ene	5	2	False
dragons	7	2	False
encourage	9	5	False
colleagues	10	5	False
cameras	7	3	False
##und	5	1	False
sucked	6	2	False
pile	4	2	False
spirits	7	2	False
prague	6	3	False
statements	10	3	False
suspension	10	4	False
landmark	8	2	False
fence	5	2	False
torture	7	3	False
recreation	10	5	False
bags	4	1	False
permanently	11	3	False
survivors	9	3	False
pond	4	1	False
spy	3	0	False
predecessor	11	4	False
bombing	7	2	False
coup	4	2	False
##og	4	1	False
protecting	10	3	False
transformation	14	5	False
glow	4	1	False
##lands	7	1	False
##book	6	2	False
dug	3	1	False
priests	7	2	False
andrea	6	3	False
feat	4	2	False
barn	4	1	False
jumping	7	2	False
##chen	6	1	False
##ologist	9	3	False
##con	5	1	False
casualties	10	5	False
stern	5	1	False
auckland	8	3	False
pipe	4	2	False
serie	5	3	False
revealing	9	4	False
ba	2	1	False
##bel	5	1	False
trevor	6	2	False
mercy	5	1	False
spectrum	8	2	False
yang	4	1	False
consist	7	2	False
governing	9	3	False
collaborated	12	5	False
possessed	9	3	False
epic	4	2	False
comprises	9	3	False
blew	4	1	False
shane	5	2	False
##ack	5	1	False
lopez	5	2	False
honored	7	3	False
magical	7	3	False
sacrifice	9	4	False
judgment	8	2	False
perceived	9	4	False
hammer	6	2	False
mtv	3	0	False
baronet	7	3	False
tune	4	2	False
das	3	1	False
missionary	10	4	False
sheets	6	2	False
350	3	0	True
neutral	7	3	False
oral	4	2	False
threatening	11	4	False
attractive	10	4	False
shade	5	2	False
aims	4	2	False
seminary	8	3	False
##master	8	2	False
estates	7	3	False
1856	4	0	True
michel	6	2	False
wounds	6	2	False
refugees	8	4	False
manufacturers	13	5	False
##nic	5	1	False
mercury	7	2	False
syndrome	8	2	False
porter	6	2	False
##iya	5	2	False
##din	5	1	False
hamburg	7	2	False
identification	14	7	False
upstairs	8	3	False
purse	5	2	False
widened	7	3	False
pause	5	3	False
cared	5	2	False
breathed	8	3	False
affiliate	9	5	False
santiago	8	4	False
prevented	9	3	False
celtic	6	2	False
fisher	6	2	False
125	3	0	True
recruited	9	4	False
byzantine	9	3	False
reconstruction	14	5	False
farther	7	2	False
##mp	4	0	False
diet	4	2	False
sake	4	2	False
au	2	2	False
spite	5	2	False
sensation	9	4	False
##ert	5	1	False
blank	5	1	False
separation	10	5	False
105	3	0	True
##hon	5	1	False
vladimir	8	3	False
armies	6	3	False
anime	5	3	False
##lie	5	2	False
accommodate	11	5	False
orbit	5	2	False
cult	4	1	False
sofia	5	3	False
archive	7	3	False
##ify	5	1	False
##box	5	1	False
founders	8	3	False
sustained	9	4	False
disorder	8	3	False
honours	7	3	False
northeastern	12	4	False
mia	3	2	False
crops	5	1	False
violet	6	3	False
threats	7	2	False
blanket	7	2	False
fires	5	2	False
canton	6	2	False
followers	9	3	False
southwestern	12	4	False
prototype	9	3	False
voyage	6	3	False
assignment	10	3	False
altered	7	3	False
moderate	8	4	False
protocol	8	3	False
pistol	6	2	False
##eo	4	2	False
questioned	10	5	False
brass	5	1	False
lifting	7	2	False
1852	4	0	True
math	4	1	False
authored	8	4	False
##ual	5	2	False
doug	4	2	False
dimensional	11	5	False
dynamic	7	2	False
##san	5	1	False
1851	4	0	True
pronounced	10	4	False
grateful	8	3	False
quest	5	2	False
uncomfortable	13	5	False
boom	4	2	False
presidency	10	3	False
stevens	7	2	False
relating	8	3	False
politicians	11	5	False
chen	4	1	False
barrier	7	3	False
quinn	5	2	False
diana	5	3	False
mosque	6	3	False
tribal	6	2	False
cheese	6	3	False
palmer	6	2	False
portions	8	3	False
sometime	8	4	False
chester	7	2	False
treasure	8	4	False
wu	2	1	False
bend	4	1	False
download	8	3	False
millions	8	3	False
reforms	7	2	False
registration	12	5	False
##osa	5	2	False
consequently	12	4	False
monitoring	10	4	False
ate	3	2	False
preliminary	11	4	False
brandon	7	2	False
invented	8	3	False
ps	2	0	False
eaten	5	3	False
exterior	8	4	False
intervention	12	5	False
ports	5	1	False
documented	10	4	False
log	3	1	False
displays	8	2	False
lecture	7	3	False
sally	5	1	False
favourite	9	5	False
##itz	5	1	False
vermont	7	2	False
lo	2	1	False
invisible	9	4	False
isle	4	2	False
breed	5	2	False
##ator	6	2	False
journalists	11	4	False
relay	5	2	False
speaks	6	2	False
backward	8	2	False
explore	7	3	False
midfielder	10	4	False
actively	8	3	False
stefan	6	2	False
procedures	10	4	False
cannon	6	2	False
blond	5	1	False
kenneth	7	2	False
centered	8	3	False
servants	8	2	False
chains	6	2	False
libraries	9	4	False
malcolm	7	2	False
essex	5	2	False
henri	5	2	False
slavery	7	2	False
##hal	5	1	False
facts	5	1	False
fairy	5	2	False
coached	7	3	False
cassie	6	3	False
cats	4	1	False
washed	6	2	False
cop	3	1	False
##fi	4	1	False
announcement	12	5	False
item	4	2	False
2000s	5	0	False
vinyl	5	1	False
activated	9	4	False
marco	5	2	False
frontier	8	3	False
growled	7	2	False
curriculum	10	4	False
##das	5	1	False
loyal	5	2	False
accomplished	12	4	False
leslie	6	3	False
ritual	6	3	False
kenny	5	1	False
##00	4	0	False
vii	3	2	False
napoleon	8	4	False
hollow	6	2	False
hybrid	6	1	False
jungle	6	2	False
stationed	9	4	False
friedrich	9	3	False
counted	7	3	False
##ulated	8	3	False
platinum	8	3	False
theatrical	10	4	False
seated	6	3	False
col	3	1	False
rubber	6	2	False
glen	4	1	False
1840	4	0	True
diversity	9	3	False
healing	7	3	False
extends	7	2	False
id	2	1	False
provisions	10	4	False
administrator	13	5	False
columbus	8	3	False
##oe	4	2	False
tributary	9	3	False
te	2	1	False
assured	7	3	False
org	3	1	False
##uous	6	3	False
prestigious	11	5	False
examined	8	4	False
lectures	8	3	False
grammy	6	1	False
ronald	6	2	False
associations	12	6	False
bailey	6	3	False
allan	5	2	False
essays	6	2	False
flute	5	2	False
believing	9	4	False
consultant	10	3	False
proceedings	11	4	False
travelling	10	3	False
1853	4	0	True
kit	3	1	False
kerala	6	3	False
yugoslavia	10	5	False
buddy	5	1	False
methodist	9	3	False
##ith	5	1	False
burial	6	3	False
centres	7	2	False
batman	6	2	False
##nda	5	1	False
discontinued	12	5	False
bo	2	1	False
dock	4	1	False
stockholm	9	2	False
lungs	5	1	False
severely	8	3	False
##nk	4	0	False
citing	6	2	False
manga	5	2	False
##ugh	5	1	False
steal	5	2	False
mumbai	6	3	False
iraqi	5	3	False
robot	5	2	False
celebrity	9	3	False
bride	5	2	False
broadcasts	10	3	False
abolished	9	4	False
pot	3	1	False
joel	4	2	False
overhead	8	4	False
franz	5	1	False
packed	6	2	False
reconnaissance	14	6	False
johann	6	2	False
acknowledged	12	4	False
introduce	9	4	False
handled	7	2	False
doctorate	9	4	False
developments	12	4	False
drinks	6	1	False
alley	5	2	False
palestine	9	4	False
##nis	5	1	False
##aki	5	2	False
proceeded	9	4	False
recover	7	3	False
bradley	7	2	False
grain	5	2	False
patch	5	1	False
afford	6	2	False
infection	9	4	False
nationalist	11	5	False
legendary	9	3	False
##ath	5	1	False
interchange	11	4	False
virtually	9	3	False
gen	3	1	False
gravity	7	2	False
exploration	11	5	False
amber	5	2	False
vital	5	2	False
wishes	6	2	False
powell	6	2	False
doctrine	8	3	False
elbow	5	2	False
screenplay	10	3	False
##bird	6	1	False
contribute	10	4	False
indonesian	10	5	False
pet	3	1	False
creates	7	3	False
##com	5	1	False
enzyme	6	2	False
kylie	5	2	False
discipline	10	4	False
drops	5	1	False
manila	6	3	False
hunger	6	2	False
##ien	5	2	False
layers	6	2	False
suffer	6	2	False
fever	5	2	False
bits	4	1	False
monica	6	3	False
keyboard	8	3	False
manages	7	3	False
##hood	6	2	False
searched	8	3	False
appeals	7	3	False
##bad	5	1	False
testament	9	3	False
grande	6	2	False
reid	4	2	False
##war	5	1	False
beliefs	7	3	False
congo	5	2	False
##ification	11	5	False
##dia	5	2	False
si	2	1	False
requiring	9	4	False
##via	5	2	False
casey	5	2	False
1849	4	0	True
regret	6	2	False
streak	6	2	False
rape	4	2	False
depends	7	2	False
syrian	6	2	False
sprint	6	1	False
pound	5	2	False
tourists	8	3	False
upcoming	8	3	False
pub	3	1	False
##xi	4	1	False
tense	5	2	False
##els	5	1	False
practiced	9	3	False
echo	4	2	False
nationwide	10	5	False
guild	5	2	False
motorcycle	10	3	False
liz	3	1	False
##zar	5	1	False
chiefs	6	2	False
desired	7	3	False
elena	5	3	False
bye	3	1	False
precious	8	4	False
absorbed	8	3	False
relatives	9	4	False
booth	5	2	False
pianist	7	3	False
##mal	5	1	False
citizenship	11	4	False
exhausted	9	4	False
wilhelm	7	2	False
##ceae	6	3	False
##hed	5	1	False
noting	6	2	False
quarterback	11	4	False
urge	4	2	False
hectares	8	3	False
##gue	5	2	False
ace	3	2	False
holly	5	1	False
##tal	5	1	False
blonde	6	2	False
davies	6	3	False
parked	6	2	False
sustainable	11	5	False
stepping	8	2	False
twentieth	9	3	False
airfield	8	4	False
galaxy	6	2	False
nest	4	1	False
chip	4	1	False
##nell	6	1	False
tan	3	1	False
shaft	5	1	False
paulo	5	3	False
requirement	11	5	False
##zy	4	0	False
paradise	8	4	False
tobacco	7	3	False
trans	5	1	False
renewed	7	3	False
vietnamese	10	5	False
##cker	6	1	False
##ju	4	1	False
suggesting	10	3	False
catching	8	2	False
holmes	6	2	False
enjoying	8	3	False
md	2	0	False
trips	5	1	False
colt	4	1	False
holder	6	2	False
butterfly	9	2	False
nerve	5	2	False
reformed	8	3	False
cherry	6	1	False
bowling	7	2	False
trailer	7	3	False
carriage	8	4	False
goodbye	7	3	False
appreciate	10	5	False
toy	3	1	False
joshua	6	3	False
interactive	11	5	False
enabled	7	3	False
involve	7	3	False
##kan	5	1	False
collar	6	2	False
determination	13	6	False
bunch	5	1	False
facebook	8	4	False
recall	6	2	False
shorts	6	1	False
superintendent	14	5	False
episcopal	9	4	False
frustration	11	4	False
giovanni	8	4	False
nineteenth	10	4	False
laser	5	2	False
privately	9	3	False
array	5	2	False
circulation	11	5	False
##ovic	6	2	False
armstrong	9	2	False
deals	5	2	False
painful	7	3	False
permit	6	2	False
discrimination	14	6	False
##wi	4	1	False
aires	5	3	False
retiring	8	3	False
cottage	7	3	False
ni	2	1	False
##sta	5	1	False
horizon	7	3	False
ellen	5	2	False
jamaica	7	4	False
ripped	6	2	False
fernando	8	3	False
chapters	8	2	False
playstation	11	4	False
patron	6	2	False
lecturer	8	3	False
navigation	10	5	False
behaviour	9	5	False
genes	5	2	False
georgian	8	4	False
export	6	2	False
solomon	7	3	False
rivals	6	2	False
swift	5	1	False
seventeen	9	4	False
rodriguez	9	4	False
princeton	9	3	False
independently	13	4	False
sox	3	1	False
1847	4	0	True
arguing	7	3	False
entity	6	2	False
casting	7	2	False
hank	4	1	False
criteria	8	4	False
oakland	7	3	False
geographic	10	4	False
milwaukee	9	5	False
reflection	10	4	False
